cpu_percent,memory_percent,latency_ms,error_count,request_rate,active_pods,predicted_load,service,service_type,action
97,57,329,4,1249,3,90.6,patient_monitoring,critical,scale_up
81,67,184,5,466,4,79.93,analytics,non_critical,stable
76,36,43,10,267,6,53.63,emergency,critical,scale_up
32,20,142,3,579,3,37.36,pharmacy,non_critical,stable
46,77,259,4,151,9,72.3,lab_report,non_critical,scale_down
16,32,66,1,2,2,51.6,analytics,non_critical,scale_down
27,90,291,7,295,9,70.19,pharmacy,non_critical,scale_up
61,62,49,10,1468,8,56.94,analytics,non_critical,scale_up
51,37,280,6,796,5,66.19,patient_monitoring,critical,scale_up
78,60,188,3,1137,9,78.07,patient_monitoring,critical,scale_up
94,65,49,4,1081,2,73.56,patient_monitoring,critical,scale_up
20,23,354,8,748,6,53.8,lab_report,non_critical,scale_up
11,64,290,3,1330,2,56.36,analytics,non_critical,stable
20,79,32,6,13,10,44.53,analytics,non_critical,scale_down
43,78,100,10,417,6,55.73,analytics,non_critical,scale_up
78,89,199,10,1441,6,88.48,lab_report,non_critical,scale_up
2,13,58,3,7,8,61.77,emergency,critical,scale_down
93,68,42,4,698,7,72.5,pharmacy,non_critical,scale_up
76,77,278,3,590,8,90.08,analytics,non_critical,scale_down
35,79,241,10,986,1,67.27,lab_report,non_critical,scale_up
95,89,262,10,1426,2,61.73,pharmacy,non_critical,scale_up
73,82,122,9,1383,9,76.07,analytics,non_critical,scale_up
5,68,197,10,1105,9,44.81,lab_report,non_critical,scale_up
94,48,234,6,595,7,85.99,patient_monitoring,critical,scale_up
92,38,440,3,1172,10,43.95,pharmacy,non_critical,scale_down
45,82,211,8,551,9,69.3,lab_report,non_critical,scale_up
48,43,364,9,934,9,75.17,patient_monitoring,critical,scale_up
4,23,317,0,1407,8,43.41,analytics,non_critical,scale_down
76,26,223,8,961,5,70.02,lab_report,non_critical,scale_up
31,45,209,10,596,6,51.09,analytics,non_critical,scale_up
8,17,244,3,463,4,34.43,pharmacy,non_critical,stable
16,60,58,4,48,4,76.43,emergency,critical,scale_down
31,60,398,5,1278,5,75.86,pharmacy,non_critical,scale_up
13,26,207,4,684,8,36.37,analytics,non_critical,scale_down
80,50,117,4,327,8,67.35,emergency,critical,scale_up
74,69,329,8,371,9,91.34,lab_report,non_critical,scale_up
43,63,139,1,558,5,55.42,pharmacy,non_critical,stable
91,9,109,6,1171,6,61.44,emergency,critical,scale_up
58,13,337,2,776,5,68.15,lab_report,non_critical,scale_up
76,89,79,5,86,4,72.77,pharmacy,non_critical,stable
64,52,330,8,1094,6,82.79,emergency,critical,scale_up
27,61,37,5,258,3,36.02,analytics,non_critical,stable
74,22,183,3,375,3,62.65,lab_report,non_critical,stable
72,81,130,3,1187,3,75.67,analytics,non_critical,stable
87,54,113,1,1138,3,73.28,patient_monitoring,critical,scale_up
41,9,175,2,1342,10,43.38,lab_report,non_critical,scale_down
67,32,58,1,1118,1,51.14,lab_report,non_critical,stable
4,53,214,8,1093,5,41.49,pharmacy,non_critical,scale_up
63,20,299,2,395,2,68.19,analytics,non_critical,stable
13,84,60,8,2,6,76.04,pharmacy,non_critical,scale_up
55,42,45,3,1291,5,47.18,emergency,critical,scale_up
75,58,251,0,295,9,80.59,pharmacy,non_critical,scale_down
14,71,74,2,41,10,73.56,patient_monitoring,critical,scale_down
82,34,288,2,1483,10,82.97,patient_monitoring,critical,scale_up
75,76,146,2,1462,10,77.82,analytics,non_critical,scale_down
23,24,346,1,212,2,53.72,analytics,non_critical,scale_up
20,27,78,8,1273,2,28.45,analytics,non_critical,scale_up
85,37,258,9,39,4,79.48,patient_monitoring,critical,scale_up
27,93,366,1,174,8,78.35,analytics,non_critical,scale_down
94,74,330,0,1191,1,103.66,emergency,critical,scale_up
10,85,224,3,531,7,53.96,patient_monitoring,critical,scale_up
63,21,324,4,565,9,71.33,analytics,non_critical,scale_down
18,70,56,3,29,6,39.0,lab_report,non_critical,scale_down
31,27,300,4,47,1,53.69,analytics,non_critical,stable
69,50,75,8,1350,1,59.7,pharmacy,non_critical,scale_up
50,11,205,6,773,2,50.35,patient_monitoring,critical,scale_up
96,72,475,9,1855,7,93.23,patient_monitoring,critical,scale_up
31,88,271,4,244,8,69.49,patient_monitoring,critical,scale_up
4,12,70,0,787,10,14.17,patient_monitoring,critical,stable
42,29,359,5,526,9,66.65,analytics,non_critical,scale_down
5,17,305,0,193,4,38.49,patient_monitoring,critical,scale_up
99,68,294,1,222,10,99.74,pharmacy,non_critical,scale_down
7,44,35,4,49,6,21.46,patient_monitoring,critical,scale_down
61,55,136,3,817,1,62.23,emergency,critical,scale_up
6,32,207,8,1122,5,35.54,emergency,critical,scale_up
83,16,52,5,107,5,51.71,emergency,critical,scale_up
12,33,32,3,31,5,93.08,lab_report,non_critical,scale_down
80,75,155,10,1020,5,80.04,analytics,non_critical,scale_up
9,45,376,1,365,9,56.33,emergency,critical,scale_up
7,65,292,4,131,6,52.46,analytics,non_critical,stable
93,24,268,0,972,4,82.44,patient_monitoring,critical,scale_up
62,12,238,4,1204,6,60.81,lab_report,non_critical,stable
24,20,204,4,1083,4,40.57,patient_monitoring,critical,scale_up
58,18,286,7,669,7,64.34,analytics,non_critical,scale_up
63,65,229,10,267,4,74.43,lab_report,non_critical,scale_up
82,85,202,7,1073,4,88.85,emergency,critical,scale_up
85,86,462,8,1333,6,55.17,pharmacy,non_critical,scale_up
92,63,22,4,214,6,67.53,emergency,critical,scale_up
85,34,234,4,1184,4,64.14,analytics,non_critical,scale_up
88,72,357,5,1090,1,103.48,lab_report,non_critical,scale_up
38,72,95,10,354,1,50.81,lab_report,non_critical,scale_up
67,34,318,4,592,6,76.68,pharmacy,non_critical,scale_up
79,15,290,6,790,8,74.58,lab_report,non_critical,scale_down
30,14,355,1,832,2,56.36,pharmacy,non_critical,scale_up
51,29,378,3,1336,9,74.67,pharmacy,non_critical,scale_down
69,71,55,1,730,3,62.76,analytics,non_critical,stable
66,82,68,8,1455,3,67.31,analytics,non_critical,scale_up
41,25,124,5,84,4,40.57,patient_monitoring,critical,stable
48,21,263,4,1156,9,58.91,lab_report,non_critical,scale_down
64,57,271,4,1498,7,79.2,emergency,critical,scale_up
33,24,25,4,623,4,27.45,patient_monitoring,critical,stable
7,70,61,9,44,4,76.9,patient_monitoring,critical,scale_up
46,62,261,1,117,2,67.93,emergency,critical,scale_up
23,35,276,0,392,10,50.38,patient_monitoring,critical,scale_up
25,39,20,6,489,2,27.18,analytics,non_critical,stable
15,11,29,0,40,3,74.25,lab_report,non_critical,scale_down
97,16,479,7,1965,2,53.1,emergency,critical,scale_up
97,83,81,5,476,5,82.45,lab_report,non_critical,scale_up
94,78,334,4,254,3,104.31,emergency,critical,scale_up
96,52,207,5,138,6,84.58,emergency,critical,scale_up
79,22,124,10,1379,8,61.26,lab_report,non_critical,scale_up
13,84,96,9,1327,7,43.95,analytics,non_critical,scale_up
58,35,396,8,499,4,80.1,analytics,non_critical,scale_up
95,66,222,0,1006,5,91.51,pharmacy,non_critical,scale_up
98,39,186,2,820,10,80.94,lab_report,non_critical,scale_down
35,34,181,1,92,9,45.98,lab_report,non_critical,scale_down
17,41,108,3,1240,10,34.08,pharmacy,non_critical,scale_down
1,91,183,7,110,8,46.32,lab_report,non_critical,scale_up
48,44,350,8,885,3,73.97,lab_report,non_critical,scale_up
32,60,197,5,58,8,53.82,pharmacy,non_critical,scale_down
67,42,294,4,416,10,76.33,patient_monitoring,critical,scale_up
59,16,180,4,621,1,53.54,patient_monitoring,critical,stable
3,18,74,8,30,2,51.47,patient_monitoring,critical,scale_up
93,49,115,10,241,2,73.18,lab_report,non_critical,scale_up
50,38,112,9,718,6,49.04,lab_report,non_critical,scale_up
83,53,341,1,134,10,91.77,lab_report,non_critical,scale_down
48,12,161,7,352,10,44.4,patient_monitoring,critical,scale_up
75,75,52,6,377,1,65.95,emergency,critical,scale_up
13,13,53,4,1,3,48.91,patient_monitoring,critical,scale_down
95,53,201,0,654,5,84.81,emergency,critical,scale_up
58,21,399,6,203,4,75.61,lab_report,non_critical,scale_up
97,13,341,6,65,9,86.63,emergency,critical,scale_up
96,55,141,0,1320,9,81.24,emergency,critical,scale_up
7,66,51,1,30,10,38.51,lab_report,non_critical,scale_down
22,77,78,10,739,3,43.38,lab_report,non_critical,scale_up
60,48,39,2,47,7,48.39,analytics,non_critical,stable
40,64,221,2,65,9,61.43,analytics,non_critical,scale_down
93,5,132,1,1148,4,63.5,lab_report,non_critical,scale_up
19,59,73,6,18,4,72.95,patient_monitoring,critical,scale_down
62,74,138,3,312,9,67.62,lab_report,non_critical,scale_down
89,32,254,4,1484,5,82.47,pharmacy,non_critical,scale_up
73,29,341,1,750,3,80.8,patient_monitoring,critical,scale_up
61,84,325,3,1281,1,90.76,patient_monitoring,critical,scale_up
10,18,185,9,295,3,29.49,pharmacy,non_critical,scale_up
9,24,300,2,1251,4,44.2,emergency,critical,scale_up
97,41,132,9,964,9,75.93,lab_report,non_critical,scale_up
98,13,418,3,1702,8,67.07,patient_monitoring,critical,scale_up
51,90,111,2,916,7,65.43,emergency,critical,scale_up
54,10,368,7,733,8,68.27,analytics,non_critical,scale_up
55,38,141,5,1326,7,55.65,emergency,critical,scale_up
92,53,96,3,643,2,72.79,patient_monitoring,critical,scale_up
54,38,326,2,38,3,71.08,pharmacy,non_critical,scale_up
67,79,202,0,950,1,79.3,pharmacy,non_critical,stable
35,46,102,0,982,5,43.46,patient_monitoring,critical,scale_up
51,12,231,1,206,8,52.61,patient_monitoring,critical,scale_up
13,52,361,3,1448,10,61.1,lab_report,non_critical,scale_down
94,78,247,2,642,2,96.38,emergency,critical,scale_up
50,78,123,10,697,9,62.09,emergency,critical,scale_up
11,8,20,3,39,3,62.64,patient_monitoring,critical,scale_down
4,93,399,4,960,7,71.72,emergency,critical,scale_up
66,49,205,4,800,7,69.8,patient_monitoring,critical,scale_up
9,6,56,2,48,10,36.04,analytics,non_critical,scale_down
30,63,53,10,645,8,40.49,analytics,non_critical,scale_up
78,91,64,7,111,4,72.92,pharmacy,non_critical,scale_up
71,38,66,4,74,5,53.65,emergency,critical,scale_up
8,93,70,10,34,6,96.05,emergency,critical,scale_up
61,45,329,8,349,5,77.6,lab_report,non_critical,scale_up
67,13,339,4,1088,6,73.48,lab_report,non_critical,scale_up
100,34,288,3,1793,3,41.15,analytics,non_critical,scale_up
14,46,197,2,1154,5,42.81,pharmacy,non_critical,stable
37,51,146,0,968,7,50.34,emergency,critical,scale_up
55,47,155,3,1170,8,59.44,patient_monitoring,critical,scale_up
100,70,134,4,1381,2,87.16,lab_report,non_critical,scale_up
51,80,141,5,270,7,64.14,analytics,non_critical,stable
81,86,352,3,844,7,103.19,pharmacy,non_critical,scale_up
17,35,335,6,1150,7,54.8,analytics,non_critical,scale_up
86,31,396,7,285,1,92.47,lab_report,non_critical,scale_up
40,24,366,6,1171,10,66.14,lab_report,non_critical,scale_down
38,95,309,2,866,2,80.13,patient_monitoring,critical,scale_up
99,94,196,10,1332,9,99.96,lab_report,non_critical,scale_up
70,72,224,1,262,5,79.52,lab_report,non_critical,stable
12,75,80,3,581,2,37.66,patient_monitoring,critical,stable
75,32,78,0,539,7,55.98,emergency,critical,scale_up
26,33,54,9,1437,7,31.17,pharmacy,non_critical,scale_up
72,75,191,2,338,9,78.28,analytics,non_critical,scale_down
73,69,30,5,699,7,61.6,pharmacy,non_critical,stable
99,72,278,3,354,3,99.61,analytics,non_critical,scale_up
27,65,363,2,1483,5,72.27,patient_monitoring,critical,scale_up
27,69,127,2,1448,6,49.8,pharmacy,non_critical,stable
2,39,171,8,323,3,30.45,emergency,critical,scale_up
64,9,247,1,199,5,59.8,analytics,non_critical,stable
61,68,63,4,382,7,57.96,analytics,non_critical,stable
56,39,243,9,1051,9,66.1,emergency,critical,scale_up
36,91,299,8,1337,3,77.87,emergency,critical,scale_up
93,32,49,7,740,7,62.48,pharmacy,non_critical,scale_up
9,70,52,10,1,6,53.27,pharmacy,non_critical,scale_up
43,46,255,8,704,6,62.21,patient_monitoring,critical,scale_up
49,67,55,2,1461,8,53.02,emergency,critical,scale_up
18,34,351,3,804,7,55.91,patient_monitoring,critical,scale_up
63,59,154,8,839,9,66.28,lab_report,non_critical,scale_up
52,93,58,6,1128,7,61.96,pharmacy,non_critical,stable
23,41,389,4,554,7,63.81,emergency,critical,scale_up
36,60,41,9,644,1,41.39,lab_report,non_critical,scale_up
13,44,188,9,819,9,40.14,pharmacy,non_critical,scale_up
50,19,207,6,587,7,52.57,analytics,non_critical,stable
82,93,67,7,441,2,76.48,patient_monitoring,critical,scale_up
94,36,157,8,288,7,74.08,patient_monitoring,critical,scale_up
74,55,233,1,974,6,78.75,emergency,critical,scale_up
95,29,315,4,159,8,88.02,emergency,critical,scale_up
33,85,134,3,692,10,56.78,patient_monitoring,critical,stable
92,63,456,6,1139,2,67.09,lab_report,non_critical,scale_up
74,51,211,1,778,5,74.96,lab_report,non_critical,stable
78,5,206,9,1394,9,63.89,pharmacy,non_critical,scale_up
49,30,373,6,756,3,72.31,emergency,critical,scale_up
62,47,68,6,402,6,52.7,emergency,critical,stable
62,39,398,5,228,5,82.96,lab_report,non_critical,scale_up
67,30,378,8,1219,2,82.74,pharmacy,non_critical,scale_up
59,49,179,5,1420,2,64.94,analytics,non_critical,stable
46,93,284,10,1253,7,81.81,emergency,critical,scale_up
32,22,358,7,75,6,58.55,pharmacy,non_critical,scale_up
65,20,186,6,264,5,57.63,patient_monitoring,critical,stable
14,52,214,7,810,7,45.62,patient_monitoring,critical,scale_up
29,59,269,2,1352,9,61.8,analytics,non_critical,scale_down
86,18,238,6,765,2,73.73,lab_report,non_critical,scale_up
13,54,65,0,1379,4,31.96,emergency,critical,scale_up
2,75,227,0,128,7,46.46,pharmacy,non_critical,stable
54,93,187,6,1442,6,76.48,emergency,critical,scale_up
93,76,50,8,925,5,76.15,lab_report,non_critical,scale_up
56,79,191,5,804,3,72.41,pharmacy,non_critical,stable
50,74,228,4,775,2,71.55,pharmacy,non_critical,stable
85,87,140,2,44,7,82.69,lab_report,non_critical,stable
50,68,50,9,397,10,51.19,emergency,critical,scale_up
30,94,231,0,992,6,68.28,emergency,critical,scale_up
89,94,188,7,545,3,92.59,analytics,non_critical,scale_up
51,24,361,2,1065,4,70.93,analytics,non_critical,scale_up
10,31,303,3,334,5,45.27,patient_monitoring,critical,scale_up
64,8,301,4,1322,7,67.14,pharmacy,non_critical,scale_up
56,67,221,2,1055,1,72.31,pharmacy,non_critical,stable
87,78,289,1,1700,1,79.69,emergency,critical,scale_up
6,56,66,2,1471,10,29.34,lab_report,non_critical,scale_down
100,60,31,6,39,6,71.18,pharmacy,non_critical,scale_up
2,74,325,10,418,5,56.54,analytics,non_critical,scale_up
73,18,212,8,626,8,64.35,patient_monitoring,critical,scale_up
40,30,179,3,1325,3,49.55,patient_monitoring,critical,scale_up
46,7,297,7,960,8,56.72,patient_monitoring,critical,scale_up
86,85,376,6,1259,2,108.62,patient_monitoring,critical,scale_up
83,10,215,3,306,1,66.61,analytics,non_critical,stable
43,46,222,6,1115,8,59.73,pharmacy,non_critical,scale_down
60,39,143,4,784,7,57.57,patient_monitoring,critical,stable
61,93,136,2,1402,4,74.8,analytics,non_critical,stable
46,56,238,9,1455,5,66.51,emergency,critical,scale_up
70,57,335,8,202,7,86.0,patient_monitoring,critical,scale_up
45,58,50,8,288,4,45.48,pharmacy,non_critical,scale_up
80,15,48,5,1420,1,52.14,emergency,critical,scale_up
22,72,30,4,657,3,36.91,analytics,non_critical,stable
10,45,51,10,466,2,24.53,analytics,non_critical,scale_up
72,38,247,9,305,2,72.71,emergency,critical,scale_up
53,37,248,10,1270,1,64.94,patient_monitoring,critical,scale_up
39,54,158,3,672,8,52.84,pharmacy,non_critical,scale_down
29,19,259,4,343,4,46.79,lab_report,non_critical,stable
25,82,112,0,534,9,49.37,analytics,non_critical,scale_down
51,47,49,4,376,8,45.25,analytics,non_critical,scale_down
40,11,249,8,222,9,48.64,lab_report,non_critical,scale_up
22,8,94,2,1255,6,25.31,emergency,critical,scale_up
12,25,259,7,660,2,40.72,analytics,non_critical,scale_up
51,88,221,3,321,6,74.64,analytics,non_critical,stable
99,22,335,5,1330,2,92.26,analytics,non_critical,scale_up
88,83,72,10,363,5,76.83,lab_report,non_critical,scale_up
26,46,117,9,509,7,39.52,analytics,non_critical,scale_up
69,71,255,1,243,8,81.79,emergency,critical,scale_up
30,19,272,3,483,8,48.87,patient_monitoring,critical,scale_up
65,94,333,1,579,2,95.16,emergency,critical,scale_up
95,76,401,4,1928,1,75.33,lab_report,non_critical,scale_up
38,85,70,4,44,9,51.59,pharmacy,non_critical,scale_down
10,93,126,5,1109,4,47.72,patient_monitoring,critical,scale_up
43,63,47,9,1361,1,47.82,lab_report,non_critical,scale_up
46,91,196,0,1418,3,72.74,patient_monitoring,critical,scale_up
32,29,359,7,448,10,61.5,emergency,critical,scale_up
54,89,375,6,1154,2,93.51,emergency,critical,scale_up
20,83,192,8,1474,10,57.05,analytics,non_critical,scale_up
30,50,149,0,892,7,46.68,analytics,non_critical,stable
32,8,42,0,250,7,23.1,lab_report,non_critical,stable
4,63,395,0,1409,10,63.22,pharmacy,non_critical,scale_down
72,55,132,6,296,10,66.29,emergency,critical,scale_up
48,31,335,4,423,4,67.65,pharmacy,non_critical,scale_up
66,95,269,8,1358,7,91.12,analytics,non_critical,scale_up
39,24,78,6,16,3,34.53,pharmacy,non_critical,stable
61,28,310,2,1264,3,72.43,analytics,non_critical,scale_up
5,26,34,2,33,2,67.44,emergency,critical,scale_down
28,76,181,7,172,10,55.24,patient_monitoring,critical,scale_up
95,12,146,10,817,3,67.33,lab_report,non_critical,scale_up
2,85,136,6,489,5,41.08,lab_report,non_critical,stable
88,75,199,6,458,2,87.32,patient_monitoring,critical,scale_up
57,84,219,8,1449,2,78.5,patient_monitoring,critical,scale_up
78,11,334,8,479,2,76.66,lab_report,non_critical,scale_up
32,64,165,4,192,9,52.08,analytics,non_critical,scale_down
3,28,334,3,1275,10,45.85,pharmacy,non_critical,scale_down
31,21,180,7,985,8,41.77,lab_report,non_critical,scale_up
65,73,372,3,742,10,93.08,analytics,non_critical,scale_down
65,6,384,2,1400,10,75.5,patient_monitoring,critical,scale_up
1,34,107,7,51,8,21.5,patient_monitoring,critical,scale_up
78,49,333,2,485,6,87.97,lab_report,non_critical,scale_up
20,82,78,8,33,7,73.28,patient_monitoring,critical,scale_up
58,45,203,6,446,9,63.69,patient_monitoring,critical,scale_up
18,31,204,10,1246,9,41.19,analytics,non_critical,scale_up
22,92,157,10,718,2,55.74,analytics,non_critical,scale_up
52,83,186,8,930,7,71.36,patient_monitoring,critical,scale_up
9,42,368,4,99,4,54.1,emergency,critical,scale_up
72,47,87,6,1236,8,61.27,patient_monitoring,critical,scale_up
90,17,224,4,945,4,60.55,pharmacy,non_critical,scale_up
48,36,32,6,895,3,39.79,analytics,non_critical,stable
82,83,368,10,957,10,104.61,pharmacy,non_critical,scale_up
22,11,370,1,1492,9,54.28,analytics,non_critical,scale_down
40,61,307,8,61,8,69.12,patient_monitoring,critical,scale_up
8,82,228,4,1283,4,53.97,lab_report,non_critical,stable
28,54,114,0,831,3,43.26,analytics,non_critical,stable
81,44,307,5,329,8,85.06,emergency,critical,scale_up
65,90,62,4,214,8,66.13,lab_report,non_critical,scale_down
92,50,341,6,1074,7,97.25,emergency,critical,scale_up
19,22,25,10,3,10,44.93,emergency,critical,scale_up
100,12,347,1,1144,6,85.02,pharmacy,non_critical,scale_up
34,81,129,6,962,10,56.12,lab_report,non_critical,scale_down
48,10,186,9,523,10,46.65,pharmacy,non_critical,scale_up
81,84,221,8,658,1,89.12,lab_report,non_critical,scale_up
10,23,75,8,35,9,73.29,emergency,critical,scale_up
18,49,306,1,880,5,56.06,patient_monitoring,critical,scale_up
6,23,215,1,361,10,32.12,patient_monitoring,critical,scale_up
93,28,368,7,1218,2,55.76,patient_monitoring,critical,scale_up
55,26,393,0,785,4,76.17,pharmacy,non_critical,scale_up
85,93,272,5,882,5,99.36,pharmacy,non_critical,stable
38,83,32,8,107,5,47.31,analytics,non_critical,scale_up
43,26,370,5,1316,2,68.93,analytics,non_critical,scale_up
95,8,202,3,1644,1,52.57,analytics,non_critical,scale_up
93,48,222,5,584,7,84.27,lab_report,non_critical,scale_up
28,27,163,1,1192,1,40.78,patient_monitoring,critical,scale_up
46,61,274,9,1313,10,71.33,patient_monitoring,critical,scale_up
2,72,43,6,35,10,71.1,analytics,non_critical,scale_down
81,35,349,9,1491,6,88.88,pharmacy,non_critical,scale_up
29,66,272,9,1358,1,64.22,emergency,critical,scale_up
20,31,127,1,1190,7,34.38,pharmacy,non_critical,stable
41,73,40,8,424,8,47.25,patient_monitoring,critical,scale_up
42,73,145,6,1142,3,59.68,emergency,critical,scale_up
68,44,280,9,539,7,76.28,lab_report,non_critical,scale_up
42,67,400,7,743,2,82.59,patient_monitoring,critical,scale_up
43,10,361,10,176,5,60.95,analytics,non_critical,scale_up
84,47,208,4,159,2,77.22,lab_report,non_critical,stable
62,21,381,10,459,3,76.32,lab_report,non_critical,scale_up
